,id,cell_id,cell_type,rank,pred
1014,01718471e58f92,949e9777,code,10,0.4
1015,0107000f9cba80,ea2dfd72,markdown,10,0.440185546875
1016,009543f8c0f393,e3390a36,code,10,0.5
1017,00a421ffa1dbc6,623554c1,markdown,10,0.44091796875
1018,009101141e66b1,579016f3,markdown,10,0.440673828125
1019,01c34d03a9cf69,29b65c8f,code,10,0.5
1020,01b1cef9c962fa,cabe1218,code,10,0.7692307692307693
1021,01ac7f9619219e,c0e62c0c,code,10,0.18181818181818182
1022,00181d9eb98d2c,fa7d3fe3,markdown,10,0.440673828125
1023,00d935da5f9b9f,2cbe7ecc,code,10,0.45454545454545453
1024,00acb6c7c6b1c2,2da5759c,markdown,10,0.44189453125
1025,007d658b80b78b,f1499ef8,code,10,0.18867924528301888
1026,019dba2f01a606,6aa271cf,code,10,0.5263157894736842
1027,01c9e400efe3a8,5e5d3f73,code,10,0.15151515151515152
1028,01d8501a4d81b4,c58d0556,code,10,0.24390243902439024
1029,01a9c51be41324,f1940085,code,10,0.3125
1030,00116ebc2a301c,b7366819,code,10,0.45454545454545453
1031,01c9482c461995,c1973293,markdown,10,0.43994140625
1032,00fd54dd15354d,a20931df,code,10,0.2702702702702703
1033,008ff20e49d7c6,a8b3253e,markdown,10,0.44189453125
1034,00a497593abbf7,a73ef91b,code,10,0.22727272727272727
1035,018e6d9af63613,bc5f76bf,markdown,10,0.440673828125
1036,01b7defedc590b,85c8ac03,markdown,10,0.442626953125
1037,00b5d503665c8f,08e19766,markdown,10,0.442138671875
1038,0168ae184848d6,7db7e213,code,10,0.12345679012345678
1039,00fd0250fd0cae,83858db9,code,10,0.3125
1040,019d0065f62b93,5db97ce4,code,10,0.5263157894736842
1041,01607a3b675f2f,b801571d,markdown,10,0.44189453125
1042,005a0b5efe318c,d3ba2117,code,10,0.12195121951219512
1043,012d13aef088f5,1199cfdc,code,10,0.3448275862068966
1044,0157465ff98bb9,8fd063a9,code,10,0.5
1045,000b8e6d58544b,bdf7a223,code,10,0.23809523809523808
1046,012ad44a4b29ea,e7bc9336,code,10,0.11235955056179775
1047,0180145856ca13,39e9af0f,code,10,0.4166666666666667
1048,013200bd4390ad,fe7f7a8f,markdown,10,0.441162109375
1049,0070a705c00746,7f2ee4df,code,10,0.14925373134328357
1050,011a0909091c88,074e6c29,code,10,0.3225806451612903
1051,0150cc71d7fdac,713f3c43,markdown,10,0.441650390625
1052,0067373bea332b,9e96ff8d,markdown,10,0.441162109375
1053,0037612f0f2927,34e97d4b,code,10,0.20408163265306123
1054,0173814a779c1c,2b8881c4,code,10,0.17543859649122806
1055,01da701d1336ce,6a036dc9,code,10,0.4166666666666667
1056,0192bc2a6169e4,7e784fb6,code,10,0.45454545454545453
1057,0031bd3a5f3193,37bcc196,code,10,0.43478260869565216
1058,0053ad7d91e76b,0ff37d30,code,10,0.5555555555555556
1059,00662a6b56784f,00467fee,code,10,0.2222222222222222
1060,010f732c9d1d52,90da2b13,code,10,0.5555555555555556
1061,0053491c57c957,10b4c447,markdown,10,0.443603515625
1062,01dd93c58a301b,290172ca,markdown,10,0.44140625
1063,011a0a4bb17236,1757fdcf,markdown,10,0.441650390625
1064,015975c647a612,47936903,code,10,0.5
1065,01de9dbee3ed76,89d0f400,code,10,0.15625
1066,01dcdf2eb82c18,b1de6b13,markdown,10,0.440673828125
1067,019732cdd429be,b17d1fa4,code,10,0.25
1068,01167aecd18020,7ad91de1,code,10,0.3225806451612903
1069,001c899e8b3956,1db3523d,code,10,0.6666666666666666
1070,00679da146d163,fe8cf3e3,markdown,10,0.442138671875
1071,005a1cca43e6a0,2ecfd625,code,10,0.15625
1072,01d8f7abd46745,9ad41952,markdown,10,0.44140625
1073,004e586c02cc09,48112488,markdown,10,0.441162109375
1074,002d93ddca8c5d,d93dc64c,code,10,0.24390243902439024
1075,0154a45be57913,322c7c4f,markdown,10,0.440673828125
1076,0053efd2642b5c,443c4c0f,code,10,0.24390243902439024
1077,002ac47e6a9adb,e038611b,code,10,0.2631578947368421
1078,015e25df878376,7f632d94,code,10,0.4166666666666667
1079,0032fd9f1b33ef,8cf65a2a,code,10,0.136986301369863
1080,010dce993386a3,68ca0053,markdown,10,0.442626953125
1081,013bd1a1a3c83f,a67447de,markdown,10,0.4404296875
1082,00642452f16a72,a89ab549,code,10,0.2222222222222222
1083,018e6d9af63613,94311bed,code,11,0.4230769230769231
1084,00ba07271aa52e,9056a16b,code,11,0.6875
1085,0053ad7d91e76b,0939bc0f,code,11,0.6111111111111112
1086,019dba2f01a606,978c1d69,code,11,0.5789473684210527
1087,002ac47e6a9adb,89e45da2,code,11,0.2894736842105263
1088,009f616d861560,a75364df,markdown,11,0.441650390625
1089,01b11f3043ef64,4d308b9e,markdown,11,0.441162109375
1090,00c0a05d5650e3,681df886,code,11,0.11
1091,00fc8fe3f3daee,012db1fd,code,11,0.13414634146341464
1092,019732cdd429be,6327890e,code,11,0.275
1093,00bde10ee58c1f,7316c7d4,markdown,11,0.4404296875
1094,00b560f83eab7e,7ca23b33,code,11,0.13095238095238096
1095,015975c647a612,cdb55581,markdown,11,0.4404296875
1096,007d658b80b78b,45800bc9,markdown,11,0.441650390625
1097,00fd0250fd0cae,e7e25f17,markdown,11,0.44140625
1098,0037612f0f2927,a84e1cfa,code,11,0.22448979591836735
1099,00ddde9fff3d4a,d053e1e9,markdown,11,0.440185546875
1100,004e586c02cc09,348cddbe,code,11,0.4074074074074074
1101,01c9e400efe3a8,a98d51ff,code,11,0.16666666666666666
1102,011a0a4bb17236,389edf34,code,11,0.4583333333333333
1103,001b382f2f0177,cae8f57e,code,11,0.4074074074074074
1104,00d935da5f9b9f,266b4a05,code,11,0.5
1105,009a19d10fba97,4343dbf5,code,11,0.36666666666666664
1106,009101141e66b1,eedd83e1,code,11,0.7857142857142857
1107,01c9482c461995,ed94bd2b,code,11,0.6875
1108,01de9dbee3ed76,0f2de6ee,code,11,0.171875
1109,0053491c57c957,095adbcc,code,11,0.16923076923076924
1110,0067373bea332b,a04c7972,code,11,0.16176470588235295
1111,010b2f19804aed,3277a2ae,code,11,0.3142857142857143
1112,00b5d503665c8f,4d938c96,code,11,0.07857142857142857
1113,01c34d03a9cf69,4131e546,code,11,0.55
1114,0154a45be57913,97b84d07,code,11,0.3142857142857143
1115,010dce993386a3,8f2662b7,code,11,0.09322033898305085
1116,0157465ff98bb9,2b7ef664,code,11,0.55
1117,012ad44a4b29ea,15d2976a,code,11,0.12359550561797752
1118,01d2a001fd969b,ea2a5330,code,11,0.10679611650485436
1119,008ff20e49d7c6,ee636430,code,11,0.34375
1120,011a0909091c88,716157e8,code,11,0.3548387096774194
1121,001c899e8b3956,63d056e3,markdown,11,0.4404296875
1122,00a25caa222523,f8a3393a,code,11,0.3142857142857143
1123,000c0a9b2fef4d,764eb12f,code,11,0.15714285714285714
1124,01c0e292c4552a,10cf5d38,markdown,11,0.440185546875
1125,00679da146d163,908fd154,code,11,0.2972972972972973
1126,0150cc71d7fdac,d0a41998,code,11,0.36666666666666664
1127,00662a6b56784f,ffb6ff2d,code,11,0.24444444444444444
1128,00cb2f0555fe2b,863a415f,code,11,0.2037037037037037
1129,009543f8c0f393,f24243a5,markdown,11,0.440185546875
1130,0180145856ca13,0364c841,markdown,11,0.44091796875
1131,0010adf10cf27c,a8089962,code,11,0.2894736842105263
1132,01881fdc2b62ee,3c0cabda,code,11,0.39285714285714285
1133,01d8501a4d81b4,aaa2faec,code,11,0.2682926829268293
1134,0166fcdd72e0cf,109a3be9,code,11,0.34375
1135,002d93ddca8c5d,25e523bd,code,11,0.2682926829268293
1136,00afa073211049,4f6a360c,code,11,0.3548387096774194
1137,0173814a779c1c,5b5a256b,code,11,0.19298245614035087
1138,00116ebc2a301c,6ba8ebe1,code,11,0.5
1139,01b7defedc590b,89de0951,code,11,0.09243697478991597
1140,0192bc2a6169e4,f22b5f31,markdown,11,0.440673828125
1141,015e25df878376,16e74452,markdown,11,0.44140625
1142,01a9c51be41324,73b94be9,markdown,11,0.442626953125
1143,01dd93c58a301b,2dd654e7,code,11,0.3793103448275862
1144,00acb6c7c6b1c2,369a7b31,markdown,11,0.44189453125
1145,00181d9eb98d2c,2e25881f,code,11,0.2894736842105263
1146,01718471e58f92,6338b0f4,markdown,11,0.440673828125
1147,01d8f7abd46745,c906298b,code,11,0.2972972972972973
1148,01607a3b675f2f,42371089,markdown,11,0.44189453125
1149,013200bd4390ad,8ca54611,code,11,0.23404255319148937
1150,01da701d1336ce,800ac720,markdown,11,0.44091796875
1151,000b8e6d58544b,5edcba3e,code,11,0.2619047619047619
1152,00a497593abbf7,758c6a62,code,11,0.25
1153,01b1cef9c962fa,59cedaa1,code,11,0.8461538461538461
1154,010f732c9d1d52,faa55436,markdown,11,0.44140625
1155,00720d76037b24,8cab4cd3,code,11,0.1506849315068493
1156,00a421ffa1dbc6,bcfd0a24,code,11,0.4074074074074074
1157,00c6033591c4db,3f48fee3,code,11,0.25
1158,0168ae184848d6,80e3ea24,code,11,0.13580246913580246
1159,01dcdf2eb82c18,85a0ced8,code,11,0.3548387096774194
1160,00ff816a74ca50,309a2bf5,code,11,0.7333333333333333
1161,01167aecd18020,3835e41d,code,11,0.3548387096774194
1162,00642452f16a72,d81039fe,code,11,0.24444444444444444
1163,0032fd9f1b33ef,cae93df6,code,11,0.1506849315068493
1164,00b2da0925dbc1,de9acc6f,code,11,0.6111111111111112
1165,013bd1a1a3c83f,82dce445,code,11,0.6875
1166,0031bd3a5f3193,1b7a3157,markdown,11,0.44140625
1167,00fd54dd15354d,14dccb7d,markdown,11,0.441162109375
1168,01ac7f9619219e,58960c96,code,11,0.2
1169,012d13aef088f5,d1264145,markdown,11,0.4423828125
1170,0198a23f25756c,052aa3cf,code,11,0.4583333333333333
1171,019d0065f62b93,bcd8e4f7,code,11,0.5789473684210527
1172,0070a705c00746,a29d2e49,markdown,11,0.441650390625
1173,0053efd2642b5c,d5e6b81e,markdown,11,0.442138671875
1174,01d31438ffd9d9,010d88c7,markdown,11,0.443603515625
1175,005a0b5efe318c,514dec2f,markdown,11,0.44287109375
1176,00c458fde93dfc,d2095522,code,11,0.4583333333333333
1177,005a1cca43e6a0,962748bc,markdown,11,0.44140625
1178,0154a45be57913,0ce7bcae,markdown,12,0.440673828125
1179,00fd0250fd0cae,b57940d0,code,12,0.375
1180,011a0a4bb17236,1f34d37c,code,12,0.5
1181,01dcdf2eb82c18,b2915110,markdown,12,0.440673828125
1182,009a19d10fba97,243a7abb,code,12,0.4
1183,00b5d503665c8f,8a282ceb,code,12,0.08571428571428572
1184,001b382f2f0177,511bfc18,code,12,0.4444444444444444
1185,00acb6c7c6b1c2,49ed6bc1,code,12,0.2553191489361702
1186,012d13aef088f5,f5667a33,code,12,0.41379310344827586
1187,01881fdc2b62ee,e98ef2db,markdown,12,0.441162109375
1188,010b2f19804aed,cc5cadbc,markdown,12,0.44189453125
1189,00fd54dd15354d,2649d2df,code,12,0.32432432432432434
1190,0067373bea332b,b9855344,code,12,0.17647058823529413
1191,00ddde9fff3d4a,6a23e0a1,code,12,0.15384615384615385
1192,0053491c57c957,e5ed4fda,code,12,0.18461538461538463
1193,01c9e400efe3a8,834ece3c,code,12,0.18181818181818182
1194,00d935da5f9b9f,fa23e084,code,12,0.5454545454545454
1195,00a25caa222523,671466e7,code,12,0.34285714285714286
1196,000c0a9b2fef4d,fde384cb,markdown,12,0.443115234375
1197,013bd1a1a3c83f,eaba8ed2,markdown,12,0.4404296875
1198,0168ae184848d6,761294f0,code,12,0.14814814814814814
1199,00181d9eb98d2c,f42a889e,markdown,12,0.440673828125
1200,005a1cca43e6a0,5b5fbd61,markdown,12,0.44140625
1201,00b2da0925dbc1,8362e6a3,code,12,0.6666666666666666
1202,00b560f83eab7e,302665a5,code,12,0.14285714285714285
1203,00fc8fe3f3daee,667c2ffd,code,12,0.14634146341463414
1204,00ff816a74ca50,94ea9a1a,markdown,12,0.44091796875
1205,00642452f16a72,6b399549,markdown,12,0.442138671875
1206,0166fcdd72e0cf,6f354d30,markdown,12,0.441162109375
1207,0053ad7d91e76b,e91cb9bd,markdown,12,0.44091796875
1208,01da701d1336ce,6f0aa8c7,code,12,0.5
1209,002ac47e6a9adb,724053b3,code,12,0.3157894736842105
1210,01d31438ffd9d9,c3e204b1,code,12,0.23529411764705882
1211,00662a6b56784f,c6e28f08,code,12,0.26666666666666666
1212,005a0b5efe318c,224d0582,code,12,0.14634146341463414
1213,01ac7f9619219e,30d4c00a,markdown,12,0.442626953125
1214,00afa073211049,f97a361e,markdown,12,0.44140625
1215,01dd93c58a301b,0a146e42,markdown,12,0.44140625
1216,01b11f3043ef64,388d281c,code,12,0.5
1217,00a421ffa1dbc6,618ff343,markdown,12,0.44091796875
1218,019732cdd429be,b5e24cbf,markdown,12,0.44287109375
1219,01718471e58f92,6b46bdb2,code,12,0.48
1220,0010adf10cf27c,f58c4d73,code,12,0.3157894736842105
1221,013200bd4390ad,afda7f3b,markdown,12,0.441162109375
1222,01d2a001fd969b,87595e8d,code,12,0.11650485436893204
1223,012ad44a4b29ea,11cf13e5,code,12,0.1348314606741573
1224,0150cc71d7fdac,6fd3c1a0,markdown,12,0.441650390625
1225,009f616d861560,bcd69cc7,code,12,0.2033898305084746
1226,00a497593abbf7,2e6f54c7,code,12,0.2727272727272727
1227,0053efd2642b5c,95003723,code,12,0.2926829268292683
1228,004e586c02cc09,0b32b756,code,12,0.4444444444444444
1229,0032fd9f1b33ef,f7112ece,markdown,12,0.443359375
1230,007d658b80b78b,57cee4a4,markdown,12,0.441650390625
1231,015975c647a612,392e548c,code,12,0.6
1232,01b1cef9c962fa,6fc12be1,code,12,0.9230769230769231
1233,01a9c51be41324,7f5a4342,code,12,0.375
1234,000b8e6d58544b,da3ade31,markdown,12,0.442138671875
1235,0173814a779c1c,7068f029,code,12,0.21052631578947367
1236,01167aecd18020,16778ef3,code,12,0.3870967741935484
1237,002d93ddca8c5d,99bdcdab,markdown,12,0.441650390625
1238,00116ebc2a301c,69edeef8,markdown,12,0.44091796875
1239,0157465ff98bb9,1600584a,markdown,12,0.44189453125
1240,00679da146d163,0428ccd7,code,12,0.32432432432432434
1241,018e6d9af63613,d38cd7c6,markdown,12,0.440673828125
1242,01c34d03a9cf69,ee701e65,code,12,0.6
1243,01b7defedc590b,59cb1522,markdown,12,0.442626953125
1244,01607a3b675f2f,4c9342fb,code,12,0.3870967741935484
1245,0180145856ca13,3e081165,code,12,0.5
1246,01c0e292c4552a,afcade70,code,12,0.631578947368421
1247,01d8501a4d81b4,96743782,code,12,0.2926829268292683
1248,010dce993386a3,76b75d8c,code,12,0.1016949152542373
1249,001c899e8b3956,9e836592,code,12,0.8
1250,00ba07271aa52e,b2f43f2c,code,12,0.75
1251,00c0a05d5650e3,ba37a0f0,markdown,12,0.443115234375
1252,0198a23f25756c,59f93c2b,code,12,0.5
1253,0070a705c00746,f5af4abd,code,12,0.1791044776119403
1254,00c6033591c4db,7a1cc2ca,code,12,0.2727272727272727
1255,015e25df878376,b4e82a3a,code,12,0.5
1256,00c458fde93dfc,a934604d,code,12,0.5
1257,009543f8c0f393,e4b50ad1,code,12,0.6
1258,01de9dbee3ed76,a313a8a6,markdown,12,0.44287109375
1259,00bde10ee58c1f,fa1d4149,code,12,0.5714285714285714
1260,00720d76037b24,9b16faf2,code,12,0.1643835616438356
1261,010f732c9d1d52,d4fe5203,code,12,0.6666666666666666
1262,0031bd3a5f3193,98784d24,markdown,12,0.44140625
1263,01d8f7abd46745,58932572,markdown,12,0.44140625
1264,01c9482c461995,76ba2a4f,markdown,12,0.43994140625
1265,0037612f0f2927,0581d8d6,code,12,0.24489795918367346
1266,009101141e66b1,d70331f2,markdown,12,0.440673828125
1267,011a0909091c88,201671dc,markdown,12,0.44091796875
1268,008ff20e49d7c6,ecbeab90,code,12,0.375
1269,019dba2f01a606,498f0e38,code,12,0.631578947368421
1270,00cb2f0555fe2b,7fef8302,markdown,12,0.441162109375
1271,0192bc2a6169e4,681ec083,code,12,0.5454545454545454
1272,019d0065f62b93,4a7cc8e4,markdown,12,0.441650390625
1273,019d0065f62b93,ffba2744,code,13,0.6842105263157895
1274,013bd1a1a3c83f,0c62a5c1,code,13,0.8125
1275,018e6d9af63613,3b6fd383,code,13,0.5
1276,007d658b80b78b,88a0c95d,code,13,0.24528301886792453
1277,0032fd9f1b33ef,fbcfea6a,code,13,0.1780821917808219
1278,00b2da0925dbc1,dcbdd536,markdown,13,0.44091796875
1279,00a25caa222523,68bbe861,code,13,0.37142857142857144
1280,00cb2f0555fe2b,7d102492,code,13,0.24074074074074073
1281,00642452f16a72,7d8fd7c7,code,13,0.28888888888888886
1282,0053efd2642b5c,a36ae32e,code,13,0.3170731707317073
1283,0192bc2a6169e4,3638d5eb,markdown,13,0.440673828125
1284,00c0a05d5650e3,20756c3e,code,13,0.13
1285,015e25df878376,c3249f7f,code,13,0.5416666666666666
1286,019732cdd429be,be124f76,code,13,0.325
1287,00bde10ee58c1f,a1d1069f,markdown,13,0.4404296875
1288,001c899e8b3956,853dcfce,code,13,0.8666666666666667
1289,01167aecd18020,c6a65aa3,code,13,0.41935483870967744
1290,00a421ffa1dbc6,bdc021d1,code,13,0.48148148148148145
1291,00fd54dd15354d,0e93b18b,markdown,13,0.44091796875
1292,01dcdf2eb82c18,b9b281b2,code,13,0.41935483870967744
1293,00c458fde93dfc,485a212d,code,13,0.5416666666666666
1294,000b8e6d58544b,9223ef29,code,13,0.30952380952380953
1295,0166fcdd72e0cf,0a9331de,code,13,0.40625
1296,012d13aef088f5,370a6abf,code,13,0.4482758620689655
1297,00720d76037b24,d40cf71d,code,13,0.1780821917808219
1298,00116ebc2a301c,f2c5e187,code,13,0.5909090909090909
1299,00181d9eb98d2c,c7375d07,code,13,0.34210526315789475
1300,0168ae184848d6,633010c5,markdown,13,0.443115234375
1301,01881fdc2b62ee,b19fa4c5,code,13,0.4642857142857143
1302,00a497593abbf7,8be2fd0b,code,13,0.29545454545454547
1303,00c6033591c4db,f62da254,code,13,0.29545454545454547
1304,0070a705c00746,be3d0e47,markdown,13,0.441650390625
1305,010dce993386a3,17cbbea6,markdown,13,0.442626953125
1306,01da701d1336ce,3c4add75,markdown,13,0.44091796875
1307,01d8f7abd46745,e3a224a2,code,13,0.35135135135135137
1308,0198a23f25756c,1e0023e7,markdown,13,0.44091796875
1309,01dd93c58a301b,9c12abbd,code,13,0.4482758620689655
1310,002d93ddca8c5d,107450cf,markdown,13,0.441650390625
1311,00acb6c7c6b1c2,cfe7093b,markdown,13,0.44189453125
1312,0010adf10cf27c,a1d3dc8b,code,13,0.34210526315789475
1313,01b7defedc590b,d54ab0a0,code,13,0.1092436974789916
1314,01607a3b675f2f,a6721bef,code,13,0.41935483870967744
1315,00afa073211049,646ff145,code,13,0.41935483870967744
1316,005a1cca43e6a0,113fa8a2,markdown,13,0.44140625
1317,005a0b5efe318c,50674c83,code,13,0.15853658536585366
1318,010f732c9d1d52,bf5688bc,code,13,0.7222222222222222
1319,0031bd3a5f3193,9a34beca,markdown,13,0.44140625
1320,01d31438ffd9d9,0617b55c,markdown,13,0.443603515625
1321,013200bd4390ad,64e93fe1,markdown,13,0.441162109375
1322,019dba2f01a606,267ca0e7,markdown,13,0.44140625
1323,01d8501a4d81b4,000cbdeb,markdown,13,0.44091796875
1324,011a0909091c88,4b983f08,code,13,0.41935483870967744
1325,0173814a779c1c,58ab2ee8,code,13,0.22807017543859648
1326,00b5d503665c8f,12d87cc8,code,13,0.09285714285714286
1327,01c0e292c4552a,9b29abfa,markdown,13,0.440185546875
1328,009a19d10fba97,1ace8890,code,13,0.43333333333333335
1329,00d935da5f9b9f,4425bb61,code,13,0.5909090909090909
1330,0150cc71d7fdac,b8115763,code,13,0.43333333333333335
1331,01b11f3043ef64,8421c633,markdown,13,0.441162109375
1332,01d2a001fd969b,b45e5d22,code,13,0.1262135922330097
1333,012ad44a4b29ea,5b1c28fe,code,13,0.14606741573033707
1334,01c9482c461995,3b2ced5f,markdown,13,0.43994140625
1335,000c0a9b2fef4d,82d8a911,code,13,0.18571428571428572
1336,00b560f83eab7e,f52d5bcf,markdown,13,0.442626953125
1337,002ac47e6a9adb,c6170b11,code,13,0.34210526315789475
1338,009f616d861560,d328cf7a,code,13,0.22033898305084745
1339,0157465ff98bb9,94f21744,code,13,0.65
1340,01de9dbee3ed76,be47ec69,code,13,0.203125
1341,01c34d03a9cf69,8dc5e2aa,markdown,13,0.442138671875
1342,0053491c57c957,0e89a474,code,13,0.2
1343,008ff20e49d7c6,9769bcaa,markdown,13,0.44189453125
1344,0067373bea332b,1c0837b6,markdown,13,0.441162109375
1345,010b2f19804aed,28496a67,code,13,0.37142857142857144
1346,01ac7f9619219e,f95533d4,markdown,13,0.442626953125
1347,01718471e58f92,0ca71315,code,13,0.52
1348,009101141e66b1,73726f5c,code,13,0.9285714285714286
1349,009543f8c0f393,ad057a2f,code,13,0.65
1350,004e586c02cc09,33957cdd,code,13,0.48148148148148145
1351,0154a45be57913,91cf6e46,markdown,13,0.440673828125
1352,0053ad7d91e76b,53cba011,code,13,0.7222222222222222
1353,0180145856ca13,105fdab0,markdown,13,0.44091796875
1354,00ddde9fff3d4a,ff72f541,markdown,13,0.440185546875
1355,011a0a4bb17236,de248586,code,13,0.5416666666666666
1356,00fd0250fd0cae,4de8d2b9,code,13,0.40625
1357,00fc8fe3f3daee,d6e7eb43,code,13,0.15853658536585366
1358,015975c647a612,a9a6de16,markdown,13,0.4404296875
1359,01a9c51be41324,f26ade01,code,13,0.40625
1360,001b382f2f0177,ac6b4338,code,13,0.48148148148148145
1361,00679da146d163,3ce00e60,code,13,0.35135135135135137
1362,00662a6b56784f,a5f0b9ac,code,13,0.28888888888888886
1363,0037612f0f2927,f1db1957,markdown,13,0.44189453125
1364,01c9e400efe3a8,6f737925,code,13,0.19696969696969696
1365,00ff816a74ca50,e957e5d7,markdown,13,0.44091796875
1366,00ba07271aa52e,d08d5c31,code,13,0.8125
1367,0053491c57c957,ae49acf1,code,14,0.2153846153846154
1368,002ac47e6a9adb,e6ecdd95,markdown,14,0.442138671875
1369,00c458fde93dfc,f6fc9ef5,markdown,14,0.44189453125
1370,00ddde9fff3d4a,45078ace,code,14,0.1794871794871795
1371,01c9e400efe3a8,4176ac99,code,14,0.21212121212121213
1372,01c9482c461995,573e60d3,code,14,0.875
1373,01dcdf2eb82c18,9f1a31ba,markdown,14,0.440673828125
1374,01881fdc2b62ee,22279a59,markdown,14,0.441162109375
1375,00acb6c7c6b1c2,b051aa28,code,14,0.2978723404255319
1376,004e586c02cc09,9cb52873,markdown,14,0.441162109375
1377,00d935da5f9b9f,aa802ad0,code,14,0.6363636363636364
1378,0166fcdd72e0cf,f1fd3811,code,14,0.4375
1379,018e6d9af63613,1bbd6a23,code,14,0.5384615384615384
1380,013200bd4390ad,ffd67bf8,code,14,0.2978723404255319
1381,01607a3b675f2f,577eb5b2,code,14,0.45161290322580644
1382,00fc8fe3f3daee,8e827e03,code,14,0.17073170731707318
1383,01de9dbee3ed76,f171aa27,code,14,0.21875
1384,01ac7f9619219e,b6a08438,markdown,14,0.442626953125
1385,01c0e292c4552a,8987a7ae,code,14,0.7368421052631579
1386,00181d9eb98d2c,d77d8383,markdown,14,0.440673828125
1387,00b2da0925dbc1,c39d9b52,code,14,0.7777777777777778
1388,01dd93c58a301b,4b3ae2d0,code,14,0.4827586206896552
1389,00116ebc2a301c,441ac4de,markdown,14,0.440673828125
1390,013bd1a1a3c83f,649a061a,markdown,14,0.4404296875
1391,01d2a001fd969b,d2686572,markdown,14,0.44287109375
1392,0032fd9f1b33ef,4958f204,code,14,0.1917808219178082
1393,015975c647a612,361c5f08,code,14,0.7
1394,0053ad7d91e76b,e9724fd2,code,14,0.7777777777777778
1395,0168ae184848d6,0d562c14,code,14,0.1728395061728395
1396,0192bc2a6169e4,1c166620,code,14,0.6363636363636364
1397,00c0a05d5650e3,b90d7635,code,14,0.14
1398,00ba07271aa52e,b126edd1,code,14,0.875
1399,000c0a9b2fef4d,650ead3e,code,14,0.2
1400,002d93ddca8c5d,db5a673e,markdown,14,0.441650390625
1401,015e25df878376,07b29233,markdown,14,0.44140625
1402,01b11f3043ef64,50d112ef,code,14,0.5833333333333334
1403,01c34d03a9cf69,23a100fd,code,14,0.7
1404,00c6033591c4db,4d68bda7,code,14,0.3181818181818182
1405,00b5d503665c8f,a4b22268,markdown,14,0.442138671875
1406,00afa073211049,ceddaaa0,code,14,0.45161290322580644
1407,005a0b5efe318c,4019305d,code,14,0.17073170731707318
1408,0154a45be57913,d1120796,code,14,0.4
1409,00cb2f0555fe2b,9363b233,markdown,14,0.441162109375
1410,0173814a779c1c,a646e5ef,markdown,14,0.441650390625
1411,00b560f83eab7e,065ba82a,code,14,0.16666666666666666
1412,0150cc71d7fdac,5a22d41d,markdown,14,0.441650390625
1413,0031bd3a5f3193,ef25f6b8,code,14,0.6086956521739131
1414,0157465ff98bb9,fd22284e,code,14,0.7
1415,0037612f0f2927,2e564ef5,code,14,0.2857142857142857
1416,01b7defedc590b,e35a2d2d,markdown,14,0.442626953125
1417,000b8e6d58544b,2cbd8134,markdown,14,0.442138671875
1418,0053efd2642b5c,4d7bffd4,markdown,14,0.442138671875
1419,00bde10ee58c1f,718fbc90,markdown,14,0.4404296875
1420,0180145856ca13,1e1122a8,code,14,0.5833333333333334
1421,00a25caa222523,b87969ca,code,14,0.4
1422,01a9c51be41324,1c12dc34,code,14,0.4375
1423,019d0065f62b93,bf4fdc94,code,14,0.7368421052631579
1424,005a1cca43e6a0,1b91ceae,code,14,0.21875
1425,00679da146d163,6549f78d,markdown,14,0.442138671875
1426,01d31438ffd9d9,1bef85fc,code,14,0.27450980392156865
1427,009a19d10fba97,a166ccb8,code,14,0.4666666666666667
1428,01718471e58f92,2c1b818a,markdown,14,0.440673828125
1429,00662a6b56784f,99178fb8,code,14,0.3111111111111111
1430,019dba2f01a606,14d3b14b,code,14,0.7368421052631579
1431,01167aecd18020,b039f93c,markdown,14,0.44189453125
1432,00a497593abbf7,a83305f4,code,14,0.3181818181818182
1433,008ff20e49d7c6,9f978542,code,14,0.4375
1434,01da701d1336ce,e118798b,code,14,0.5833333333333334
1435,012ad44a4b29ea,43b7a07b,code,14,0.15730337078651685
1436,0067373bea332b,5a7ff0f4,markdown,14,0.441162109375
1437,00fd54dd15354d,cf6b9c09,code,14,0.3783783783783784
1438,007d658b80b78b,3c9127fa,markdown,14,0.441650390625
1439,00fd0250fd0cae,76e9c8dc,markdown,14,0.44140625
1440,010f732c9d1d52,ba6ccc13,markdown,14,0.44140625
1441,001c899e8b3956,7b1fdc7a,markdown,14,0.440673828125
1442,0010adf10cf27c,e61cae23,markdown,14,0.44189453125
1443,010dce993386a3,96fdd270,markdown,14,0.442626953125
1444,0070a705c00746,58e8d830,markdown,14,0.441650390625
1445,00a421ffa1dbc6,8fd6b0f1,markdown,14,0.44091796875
1446,011a0909091c88,db3ebf52,markdown,14,0.44091796875
1447,00720d76037b24,55c84474,code,14,0.1917808219178082
1448,019732cdd429be,cec114ac,code,14,0.35
1449,009543f8c0f393,371af2c7,markdown,14,0.440185546875
1450,009f616d861560,24ea9b15,markdown,14,0.441650390625
1451,001b382f2f0177,bf8200c3,code,14,0.5185185185185185
1452,010b2f19804aed,cd282421,code,14,0.4
1453,011a0a4bb17236,e8246a26,code,14,0.5833333333333334
1454,01d8501a4d81b4,02fc977d,markdown,14,0.44091796875
1455,01d8f7abd46745,1b4582a0,code,14,0.3783783783783784
1456,012d13aef088f5,74f24a6e,code,14,0.4827586206896552
1457,00ff816a74ca50,550264d9,code,14,0.9333333333333333
